"Id","Date","Survey_Start","Survey_End","Surveyed_Persons","Parliament_ID","Institute_ID","Tasker_ID","Method_ID","NoParties"
458,2017-04-10,2017-03-10,2017-04-10,"3540","3","16","17","0",7
457,2017-04-09,2017-03-30,2017-04-05,"1958","0","3","3","0",7
456,2017-04-07,2017-04-04,2017-04-06,"1384","0","6","5","0",7
455,2017-04-06,2017-03-30,2017-04-04,"1002","15","1","39","0",8
454,2017-04-06,2017-03-31,2017-04-03,"1046","0","17","13","0",7
453,2017-04-04,2017-03-30,2017-04-03,"7544","0","16","14","0",7
452,2017-04-04,2017-03-27,2017-03-31,"2504","0","2","2","0",7
451,2017-04-03,2017-03-31,2017-04-03,"2033","0","5","4","0",7
450,2017-04-03,2017-03-20,2017-03-30,"1005","3","2","15","0",7
449,2017-04-02,2017-03-23,2017-03-29,"2416","0","3","3","0",7
448,2017-03-29,2017-03-20,2017-03-24,"2501","0","2","2","0",7
447,2017-03-28,2017-03-06,2017-03-19,"1397","0","9","6","0",7
446,2017-03-28,2017-03-21,2017-03-27,"7524","0","16","14","0",7
445,2017-03-27,2017-03-24,2017-03-27,"2034","0","5","4","0",7
444,2017-03-26,2017-03-16,2017-03-22,"2450","0","3","3","0",7
443,2017-03-24,2017-03-20,2017-03-22,"1023","0","1","1","0",7
442,2017-03-23,2017-03-22,2017-03-23,"1132","12","6","5","0",7
441,2017-03-23,2017-03-17,2017-03-20,"1055","0","17","13","0",7
440,2017-03-23,2017-03-16,2017-03-22,"1008","0","4","7","0",7
439,2017-03-22,2017-03-17,2017-03-22,"1002","12","5","4","0",7
438,2017-03-22,2017-03-13,2017-03-17,"2504","0","2","2","0",7
437,2017-03-21,2017-03-19,2017-03-21,"5030","0","16","14","0",7
436,2017-03-21,2017-03-17,2017-03-20,"1933","0","5","4","0",7
435,2017-03-19,2017-03-14,2017-03-16,"1001","10","1","28","0",7
434,2017-03-19,2017-03-09,2017-03-15,"1832","0","3","3","0",7
433,2017-03-17,2017-03-14,2017-03-16,"1054","12","6","5","0",7
432,2017-03-16,2017-03-13,2017-03-15,"1001","12","1","11","0",7
431,2017-03-16,2017-03-09,2017-03-14,"1000","15","1","39","0",8
430,2017-03-15,2017-02-20,2017-03-10,"1040","10","2","21","0",7
429,2017-03-15,2017-03-06,2017-03-10,"2505","0","2","2","0",7
428,2017-03-14,2017-03-08,2017-03-13,"5017","0","16","14","0",7
427,2017-03-14,2017-03-10,2017-03-13,"2051","0","5","4","0",7
426,2017-03-12,2017-03-02,2017-03-08,"1882","0","3","3","0",7
425,2017-03-10,2017-03-07,2017-03-09,"1212","0","6","5","0",7
424,2017-03-09,2017-03-02,2017-03-06,"1001","11","1","22","0",7
423,2017-03-09,2017-03-03,2017-03-07,"1004","1","1","25","0",7
422,2017-03-09,2017-03-01,2017-03-08,"1001","12","2","29","0",7
421,2017-03-09,2017-03-06,2017-03-08,"1502","0","1","10","0",7
420,2017-03-08,2017-03-03,2017-03-06,"1058","0","17","13","0",7
419,2017-03-08,2017-02-27,2017-03-03,"2502","0","2","2","0",7
418,2017-03-07,2017-03-02,2017-03-06,"1025","12","5","4","0",7
417,2017-03-07,2017-03-02,2017-03-06,"5006","0","16","14","0",7
416,2017-03-07,2017-03-03,2017-03-06,"2022","0","5","4","0",7
415,2017-03-05,2017-02-20,2017-03-03,"3009","10","16","14","0",7
414,2017-03-05,2017-02-22,2017-03-03,"1199","10","5","4","0",7
413,2017-03-05,2017-02-23,2017-03-01,"1403","0","3","3","0",7
412,2017-03-01,2017-02-20,2017-02-24,"2500","0","2","2","0",7
411,2017-02-28,2017-02-24,2017-02-27,"2004","0","5","4","0",7
410,2017-02-28,2017-02-26,2017-02-27,"5012","0","16","14","0",7
409,2017-02-27,2017-02-13,2017-02-23,"1004","3","2","15","0",7
408,2017-02-26,2017-02-17,2017-02-20,"1045","0","17","13","0",7
407,2017-02-26,2017-02-16,2017-02-22,"1880","0","3","3","0",7
406,2017-02-23,2017-02-20,2017-02-22,"1047","0","1","1","0",7
405,2017-02-22,2017-02-01,2017-02-15,"1542","0","9","6","0",7
404,2017-02-22,2017-02-13,2017-02-17,"2502","0","2","2","0",7
403,2017-02-21,2017-02-18,2017-02-20,"5011","0","16","14","0",7
402,2017-02-21,2017-02-17,2017-02-20,"2030","0","5","4","0",7
401,2017-02-19,2017-02-14,2017-02-16,"1002","10","1","28","0",7
400,2017-02-19,2017-02-09,2017-02-15,"1885","0","3","3","0",7
399,2017-02-17,2017-02-14,2017-02-16,"1231","0","6","5","0",7
398,2017-02-15,2017-02-05,2017-02-10,"2502","0","2","2","0",7
397,2017-02-14,2017-02-07,2017-02-13,"5016","0","16","14","0",7
396,2017-02-13,2017-02-10,2017-02-13,"2028","0","5","4","0",7
395,2017-02-12,2017-02-03,2017-02-05,"1046","0","17","13","0",7
394,2017-02-12,2017-02-02,2017-02-08,"1966","0","3","3","0",7
393,2017-02-10,2017-01-31,2017-02-06,"854","0","7","41","0",7
392,2017-02-10,2017-02-06,2017-02-08,"1116","10","6","5","0",7
391,2017-02-09,2017-02-02,2017-02-08,"1009","0","4","7","0",7
390,2017-02-08,2017-01-30,2017-02-03,"2501","0","2","2","0",7
389,2017-02-07,2017-02-02,2017-02-07,"5025","0","16","14","0",7
388,2017-02-06,2017-02-03,2017-02-06,"2042","0","5","4","0",7
387,2017-02-05,2017-01-26,2017-02-02,"2233","0","3","3","0",7
386,2017-02-02,2017-01-31,2017-02-01,"1003","0","5","4","0",7
385,2017-02-02,2017-01-30,2017-02-01,"1506","0","1","10","0",7
384,2017-02-01,2017-01-23,2017-01-27,"2502","0","2","2","0",7
383,2017-01-31,2017-01-22,2017-01-30,"5014","0","16","14","0",7
382,2017-01-30,2017-01-27,2017-01-30,"2088","0","5","4","0",7
381,2017-01-29,2017-01-19,2017-01-23,"1046","0","17","13","0",7
380,2017-01-29,2017-01-19,2017-01-25,"1996","0","3","3","0",7
378,2017-01-27,2017-01-24,2017-01-26,"1303","0","6","5","0",7
377,2017-01-27,2017-01-24,2017-01-25,"1029","0","1","1","0",7
374,2017-01-25,2017-01-16,2017-01-20,"2504","0","2","2","0",7
373,2017-01-24,2017-01-12,2017-01-23,"5028","0","16","14","0",7
372,2017-01-24,2017-01-20,2017-01-23,"1992","0","5","4","0",7
370,2017-01-22,2017-01-12,2017-01-18,"2805","0","3","3","0",7
365,2017-01-18,2017-01-09,2017-01-13,"2503","0","2","2","0",7
